Author,Date,Reactions
nodja,2022-02-02T00:22:28.6840000+00:00,91
anumess,2022-02-09T11:04:29.4740000+00:00,269
anumess,2022-03-31T15:26:02.0530000+00:00,0
anumess,2022-03-31T15:26:14.6350000+00:00,72
anumess,2022-03-31T15:27:38.3550000+00:00,15
nodja,2022-03-31T15:36:25.7470000+00:00,71
anumess,2022-04-08T22:02:38.8950000+00:00,95
joseph_anderson_,2022-04-08T22:33:07.1510000+00:00,0
anumess,2022-04-08T22:35:45.7750000+00:00,0
anumess,2022-04-08T22:35:49.0280000+00:00,99
anumess,2022-04-08T22:35:54.8600000+00:00,0
maddisonbaek,2022-04-14T18:04:58.1660000+00:00,111
zerstorenhv,2022-04-14T19:36:54.0850000+00:00,94
marikbentusi,2022-04-14T20:30:41.7230000+00:00,65
anumess,2022-04-14T20:32:46.2010000+00:00,84
runeh42,2022-04-20T19:36:57.4100000+00:00,59
marikbentusi,2022-04-20T20:13:31.5370000+00:00,118
nodja,2022-04-20T22:24:26.1280000+00:00,184
maddisonbaek,2022-04-21T18:08:15.4960000+00:00,170
runeh42,2022-04-21T21:36:00.4960000+00:00,80
anumess,2022-04-21T21:37:15.4590000+00:00,12
toxelle,2022-04-22T04:51:35.2320000+00:00,131
anumess,2022-04-22T05:21:07.2330000+00:00,155
anumess,2022-04-22T05:21:15.1230000+00:00,0
franzkafkaffee,2022-04-22T17:15:06.2070000+00:00,190
runeh42,2022-04-23T14:19:07.2410000+00:00,123
marikbentusi,2022-04-24T09:20:33.5820000+00:00,262
joseph_anderson_,2022-04-24T16:50:39.5360000+00:00,148
nodja,2022-04-25T12:01:38.7090000+00:00,127
runeh42,2022-04-25T20:11:59.2800000+00:00,99
silverhertz,2022-04-25T21:25:11.9070000+00:00,168
capsador,2022-04-26T07:37:19.6220000+00:00,94
maddisonbaek,2022-04-26T15:47:36.7870000+00:00,121
maddisonbaek,2022-04-26T17:57:40.5000000+00:00,45
jelly386,2022-04-26T18:43:48.7690000+00:00,138
jelly386,2022-04-26T19:26:17.1650000+00:00,48
anumess,2022-04-27T19:59:33.8880000+00:00,244
franzkafkaffee,2022-04-28T08:42:08.1390000+00:00,124
jelly386,2022-04-28T15:49:36.5250000+00:00,80
anumess,2022-04-28T18:38:09.0420000+00:00,0
anumess,2022-04-28T18:38:10.7430000+00:00,67
backseatstreams,2022-04-29T12:10:04.7830000+00:00,208
anumess,2022-05-01T01:38:01.8690000+00:00,127
jelly386,2022-05-10T04:06:11.9630000+00:00,124
silverhertz,2022-05-10T18:50:56.5220000+00:00,77
anumess,2022-05-10T19:52:24.2170000+00:00,0
anumess,2022-05-10T19:52:25.4890000+00:00,110
franzkafkaffee,2022-05-11T05:22:21.2760000+00:00,81
jelly386,2022-05-11T06:04:13.1610000+00:00,127
marikbentusi,2022-05-12T19:54:29.3800000+00:00,305
nodja,2022-05-12T20:10:40.9940000+00:00,20
wuggynaut,2022-05-12T20:19:26.4060000+00:00,30
zorgrox,2022-05-13T01:43:23.8860000+00:00,191
anumess,2022-05-13T17:51:09.0270000+00:00,1
anumess,2022-05-13T17:51:13.7320000+00:00,0
anumess,2022-05-13T17:51:15.6080000+00:00,186
kusoro,2022-05-13T18:49:42.6360000+00:00,125
zorgrox,2022-05-14T14:37:07.0000000+00:00,182
marikbentusi,2022-05-14T15:51:57.3110000+00:00,54
franzkafkaffee,2022-05-14T16:48:25.3270000+00:00,118
silverhertz,2022-05-14T17:19:30.9300000+00:00,168
jelly386,2022-05-15T11:44:59.4550000+00:00,236
jelly386,2022-05-15T11:46:16.7530000+00:00,0
anumess,2022-05-16T00:20:42.7080000+00:00,0
anumess,2022-05-16T00:20:46.9880000+00:00,56
anumess,2022-05-16T00:20:49.4500000+00:00,0
shvabra,2022-05-16T13:48:28.1520000+00:00,66
shvabra,2022-05-16T13:48:52.5150000+00:00,49
joseph_anderson_,2022-05-16T14:19:41.7980000+00:00,79
toxelle,2022-05-16T20:10:45.3730000+00:00,466
joseph_anderson_,2022-05-16T20:57:48.2400000+00:00,162
kusoro,2022-05-16T22:44:43.8980000+00:00,290
silverhertz,2022-05-18T19:24:14.8270000+00:00,216
capsador,2022-05-19T15:07:45.3540000+00:00,58
kaylio64,2022-05-24T14:01:24.1340000+00:00,247
kaylio64,2022-05-24T14:05:26.8620000+00:00,58
kaylio64,2022-05-24T14:05:56.6600000+00:00,0
kaylio64,2022-05-24T20:07:09.0980000+00:00,89
kaylio64,2022-05-24T22:18:44.2650000+00:00,0
kaylio64,2022-05-24T22:19:21.9120000+00:00,182
kaylio64,2022-05-24T22:19:35.9860000+00:00,0
kaylio64,2022-05-25T16:50:30.4030000+00:00,183
zerstorenhv,2022-05-26T21:24:36.9940000+00:00,157
jelly386,2022-05-27T18:20:04.9730000+00:00,181
kaylio64,2022-06-01T11:04:53.2220000+00:00,61
anumess,2022-06-02T17:22:41.2300000+00:00,0
anumess,2022-06-02T17:22:42.5990000+00:00,167
jelly386,2022-06-02T19:34:33.5110000+00:00,64
jelly386,2022-06-02T19:36:48.6200000+00:00,60
kaylio64,2022-06-02T23:34:59.7170000+00:00,65
marikbentusi,2022-06-02T23:35:55.9200000+00:00,75
marikbentusi,2022-06-02T23:37:45.5580000+00:00,105
joseph_anderson_,2022-06-03T00:03:19.3580000+00:00,205
zerstorenhv,2022-06-03T02:08:02.2580000+00:00,118
franzkafkaffee,2022-06-06T14:42:44.6990000+00:00,47
vixit_art,2022-06-06T16:22:49.4020000+00:00,92
shvabra,2022-06-06T16:57:09.3800000+00:00,286
maddisonbaek,2022-06-06T18:23:47.0990000+00:00,109
jelly386,2022-06-06T18:26:48.0310000+00:00,100
jelly386,2022-06-06T18:32:36.3530000+00:00,44
vixit_art,2022-06-06T19:44:20.5570000+00:00,42
marikbentusi,2022-06-06T21:21:00.7060000+00:00,187
marikbentusi,2022-06-06T21:21:18.9350000+00:00,108
maddisonbaek,2022-06-07T12:51:18.7820000+00:00,40
jelly386,2022-06-07T19:10:55.3400000+00:00,39
toxelle,2022-06-07T20:31:40.1650000+00:00,75
marikbentusi,2022-06-07T20:46:30.4180000+00:00,170
kaylio64,2022-06-08T15:18:28.3850000+00:00,123
kaylio64,2022-06-08T15:20:11.0880000+00:00,0
kaylio64,2022-06-08T15:32:28.5490000+00:00,0
hypotheticalwalrus,2022-06-08T16:22:07.4360000+00:00,110
constantineishere,2022-06-08T16:23:20.8790000+00:00,33
maddisonbaek,2022-06-08T16:38:31.7740000+00:00,76
jelly386,2022-06-08T19:30:01.4460000+00:00,52
zerstorenhv,2022-06-09T03:01:58.1220000+00:00,124
ohnoitspanda,2022-06-09T10:47:17.1930000+00:00,40
nodja,2022-06-09T11:36:43.5440000+00:00,35
kaylio64,2022-06-10T13:44:20.8720000+00:00,78
falzar25,2022-06-10T14:41:32.2480000+00:00,42
kaylio64,2022-06-10T20:16:54.4860000+00:00,47
kaylio64,2022-06-10T20:54:25.9320000+00:00,155
jelly386,2022-06-13T17:46:58.5070000+00:00,59
marikbentusi,2022-06-13T21:18:27.2920000+00:00,93
kaylio64,2022-06-14T02:00:07.5880000+00:00,53
jelly386,2022-06-14T08:28:53.0860000+00:00,157
vixit_art,2022-06-14T08:31:35.5750000+00:00,117
joseph_anderson_,2022-06-14T16:07:47.6590000+00:00,109
samandunintellectual,2022-06-14T20:14:14.9410000+00:00,116
marikbentusi,2022-06-14T20:14:33.2580000+00:00,126
nodja,2022-06-14T22:15:59.9230000+00:00,120
hypotheticalwalrus,2022-06-14T23:26:25.8080000+00:00,105
paddele,2022-06-15T09:40:56.0920000+00:00,67
jelly386,2022-06-15T23:39:48.1720000+00:00,200
kusoro,2022-06-16T00:42:22.3860000+00:00,0
samandunintellectual,2022-06-17T20:26:32.9420000+00:00,78
paddele,2022-06-18T06:16:50.0800000+00:00,107
silverhertz,2022-06-18T10:19:01.8180000+00:00,170
paddele,2022-06-18T15:11:11.4310000+00:00,91
vixit_art,2022-06-19T21:20:55.5370000+00:00,132
marikbentusi,2022-06-20T20:43:27.3730000+00:00,98
samandunintellectual,2022-06-21T15:09:21.7060000+00:00,45
samandunintellectual,2022-06-21T19:43:16.6320000+00:00,77
samandunintellectual,2022-06-22T21:02:34.9700000+00:00,185
jelly386,2022-06-23T14:18:00.0890000+00:00,359
jelly386,2022-06-23T17:39:08.9400000+00:00,164
kaylio64,2022-06-23T17:40:18.3380000+00:00,121
marikbentusi,2022-06-23T18:00:20.8570000+00:00,66
marikbentusi,2022-06-23T18:38:26.4140000+00:00,122
maddisonbaek,2022-06-23T19:46:37.0930000+00:00,81
kaylio64,2022-06-23T23:59:40.5790000+00:00,129
zerstorenhv,2022-06-24T05:15:25.7180000+00:00,148
anumess,2022-07-03T23:52:16.3370000+00:00,267
jelly386,2022-07-18T01:16:10.0760000+00:00,319
zerstorenhv,2022-07-31T17:41:33.1810000+00:00,101
nodja,2022-07-31T18:44:47.6420000+00:00,74
steeljester,2022-08-02T19:18:49.9810000+00:00,340
zerstorenhv,2022-08-03T07:15:17.1340000+00:00,76
zerstorenhv,2022-08-03T07:16:11.1150000+00:00,5
maddisonbaek,2022-08-03T09:15:27.5490000+00:00,156
steeljester,2022-08-03T16:13:47.7060000+00:00,228
steeljester,2022-08-03T16:16:20.2710000+00:00,488
kaylio64,2022-08-03T20:37:15.8050000+00:00,144
kaylio64,2022-08-03T20:38:39.6250000+00:00,40
paddele,2022-08-04T12:25:25.2130000+00:00,302
zerstorenhv,2022-08-05T06:20:08.2260000+00:00,135
kaylio64,2022-08-05T15:08:28.3220000+00:00,132
samandunintellectual,2022-08-05T16:16:02.0820000+00:00,199
paddele,2022-08-07T16:25:23.1530000+00:00,230
nodja,2022-08-08T15:12:01.5620000+00:00,605
steeljester,2022-08-09T19:03:42.5780000+00:00,164
paddele,2022-08-11T02:43:32.5870000+00:00,139
anumess,2022-08-11T15:19:04.2520000+00:00,150
hypotheticalwalrus,2022-08-11T19:15:23.8050000+00:00,181
jelly386,2022-08-12T04:50:53.2410000+00:00,139
anumess,2022-08-12T09:04:35.2300000+00:00,117
kaylio64,2022-08-15T01:29:09.9630000+00:00,512
maddisonbaek,2022-08-19T14:04:14.1820000+00:00,8
maddisonbaek,2022-08-19T14:04:15.6830000+00:00,496
freesimples,2022-08-19T15:20:57.6210000+00:00,38
anumess,2022-11-09T16:29:20.2480000+00:00,0
anumess,2022-11-09T16:29:26.9770000+00:00,74
anumess,2022-11-09T16:29:39.6980000+00:00,102
zerstorenhv,2022-11-10T00:15:50.6350000+00:00,102
kaylio64,2022-11-10T00:19:43.6630000+00:00,89
samandunintellectual,2022-11-11T22:43:30.4310000+00:00,145
silverhertz,2022-11-12T01:02:08.8670000+00:00,124
anumess,2022-11-13T16:26:59.4310000+00:00,111
vixit_art,2022-11-14T22:46:55.3080000+00:00,291
jelly386,2022-11-15T11:56:07.2420000+00:00,85
vixit_art,2022-11-16T04:47:22.0000000+00:00,177
anumess,2022-11-17T19:07:06.5970000+00:00,245
samandunintellectual,2022-11-17T20:11:47.7260000+00:00,69
zerstorenhv,2022-11-18T08:16:08.9220000+00:00,139
jelly386,2022-11-20T18:45:56.8250000+00:00,98
jelly386,2022-11-20T18:46:29.7060000+00:00,16
anumess,2022-11-21T10:10:14.8280000+00:00,153
hypotheticalwalrus,2022-12-08T23:29:17.3160000+00:00,132
steeljester,2022-12-09T01:36:01.8370000+00:00,143
steeljester,2022-12-09T01:36:18.4970000+00:00,71
anumess,2022-12-15T18:02:23.7360000+00:00,185
jelly386,2022-12-15T20:22:20.2680000+00:00,129
nodja,2022-12-15T20:29:25.4460000+00:00,98
samandunintellectual,2022-12-15T21:10:16.9420000+00:00,49
jelly386,2022-12-15T21:46:46.2700000+00:00,88
kaylio64,2022-12-16T16:23:51.4540000+00:00,280
anumess,2022-12-16T16:27:02.4250000+00:00,9
samandunintellectual,2022-12-16T22:03:43.6190000+00:00,70
anumess,2022-12-16T22:16:25.0870000+00:00,54
kaylio64,2022-12-17T19:20:08.8150000+00:00,39
maddisonbaek,2022-12-17T19:21:47.9300000+00:00,111
samandunintellectual,2022-12-17T22:28:48.9560000+00:00,82
kaylio64,2022-12-18T18:24:19.7560000+00:00,187
kaylio64,2022-12-18T18:26:40.1360000+00:00,21
samandunintellectual,2022-12-18T21:15:06.0300000+00:00,77
anumess,2022-12-18T23:00:28.3740000+00:00,91
anumess,2022-12-18T23:33:43.7880000+00:00,287
kaylio64,2022-12-18T23:54:50.5960000+00:00,149
samandunintellectual,2022-12-19T22:36:06.1030000+00:00,162
kaylio64,2022-12-20T20:56:59.1190000+00:00,223
anumess,2022-12-22T20:04:57.7360000+00:00,159
anumess,2022-12-22T20:05:57.2290000+00:00,0
samandunintellectual,2022-12-22T20:36:14.2210000+00:00,54
kaylio64,2022-12-23T14:33:21.9310000+00:00,115
kaylio64,2022-12-23T14:34:02.1830000+00:00,60
samandunintellectual,2022-12-23T23:18:43.4280000+00:00,71
kaylio64,2022-12-24T00:59:59.3010000+00:00,352
kaylio64,2022-12-24T01:00:55.2510000+00:00,7
jelly386,2022-12-24T21:37:37.7240000+00:00,71
steeljester,2022-12-24T21:51:42.7700000+00:00,192
maqhem,2022-12-30T13:04:08.9500000+00:00,26
anumess,2023-01-03T00:17:12.1340000+00:00,244
jelly386,2023-01-03T21:23:28.7850000+00:00,49
samandunintellectual,2023-01-03T22:47:59.4690000+00:00,49
chrome_dollar,2023-01-04T23:50:09.3320000+00:00,253
kaylio64,2023-01-10T13:31:16.0550000+00:00,148
steeljester,2023-01-10T19:06:58.5730000+00:00,255
steeljester,2023-01-10T19:07:16.4400000+00:00,74
jelly386,2023-01-10T20:21:30.4520000+00:00,67
jelly386,2023-01-10T20:46:52.1760000+00:00,49
kaylio64,2023-01-11T14:34:30.3790000+00:00,79
kaylio64,2023-01-11T15:23:58.1190000+00:00,29
kaylio64,2023-01-11T15:25:31.8590000+00:00,7
steeljester,2023-01-11T17:22:25.1590000+00:00,205
freesimples,2023-01-11T18:32:09.7870000+00:00,108
maqhem,2023-01-12T06:27:37.4100000+00:00,100
samandunintellectual,2023-01-12T07:56:08.1570000+00:00,39
kaylio64,2023-01-12T14:39:09.8650000+00:00,91
samandunintellectual,2023-01-12T20:30:05.0100000+00:00,104
chrome_dollar,2023-01-13T13:10:27.7940000+00:00,243
zerstorenhv,2023-01-13T16:31:53.5630000+00:00,154
chrome_dollar,2023-01-13T21:10:53.6820000+00:00,176
chrome_dollar,2023-01-13T22:36:18.3410000+00:00,56
samandunintellectual,2023-01-14T13:39:23.0860000+00:00,69
chrome_dollar,2023-01-14T17:52:20.1100000+00:00,102
chrome_dollar,2023-01-14T22:24:12.9480000+00:00,140
franzkafkaffee,2023-01-16T13:31:05.8860000+00:00,133
franzkafkaffee,2023-01-16T13:31:25.8100000+00:00,0
franzkafkaffee,2023-01-16T13:31:56.3690000+00:00,0
franzkafkaffee,2023-01-16T13:32:10.2530000+00:00,0
franzkafkaffee,2023-01-16T13:34:17.9050000+00:00,33
kaylio64,2023-01-16T18:08:46.9350000+00:00,50
kaylio64,2023-01-17T16:56:08.9760000+00:00,74
anumess,2023-01-17T22:34:50.2650000+00:00,122
anumess,2023-01-17T22:38:11.7360000+00:00,62
chrome_dollar,2023-01-17T23:11:33.3880000+00:00,95
samandunintellectual,2023-01-17T23:50:58.4820000+00:00,41
zerstorenhv,2023-01-18T03:52:26.0600000+00:00,120
jelly386,2023-01-18T06:03:41.8450000+00:00,167
jelly386,2023-01-18T06:42:39.9390000+00:00,23
jelly386,2023-01-18T07:00:40.8520000+00:00,306
samandunintellectual,2023-01-18T23:09:35.1640000+00:00,50
jelly386,2023-01-19T05:22:20.0530000+00:00,116
kaylio64,2023-01-19T15:45:55.8820000+00:00,101
samandunintellectual,2023-01-19T21:15:17.6920000+00:00,41
jelly386,2023-01-19T22:45:21.0110000+00:00,93
zerstorenhv,2023-01-19T22:59:07.1700000+00:00,97
vixit_art,2023-01-20T01:58:21.5850000+00:00,240
jelly386,2023-01-20T04:52:02.7820000+00:00,219
samandunintellectual,2023-01-20T18:31:38.5930000+00:00,121
samandunintellectual,2023-01-20T23:05:38.8220000+00:00,44
franzkafkaffee,2023-01-21T19:12:35.0300000+00:00,94
jelly386,2023-01-24T06:51:58.6080000+00:00,101
jelly386,2023-01-24T07:11:22.7360000+00:00,38
samandunintellectual,2023-01-24T16:43:19.3650000+00:00,59
jelly386,2023-01-24T22:40:25.6540000+00:00,83
steeljester,2023-01-25T17:08:48.4030000+00:00,297
chrome_dollar,2023-01-26T03:31:14.2320000+00:00,287
chrome_dollar,2023-01-27T01:29:42.7540000+00:00,243
chrome_dollar,2023-01-30T02:01:44.6600000+00:00,165
chrome_dollar,2023-01-30T21:42:55.3690000+00:00,93
chrome_dollar,2023-01-30T23:13:12.8390000+00:00,25
steeljester,2023-01-31T02:38:42.6090000+00:00,178
chrome_dollar,2023-01-31T06:10:48.2200000+00:00,83
kaylio64,2023-01-31T15:41:05.8840000+00:00,75
kaylio64,2023-01-31T15:41:27.2030000+00:00,25
kaylio64,2023-01-31T15:42:32.8810000+00:00,21
steeljester,2023-01-31T16:41:10.6510000+00:00,0
steeljester,2023-01-31T16:41:12.7450000+00:00,215
steeljester,2023-01-31T16:41:22.5880000+00:00,0
joseph_anderson_,2023-01-31T16:44:20.4740000+00:00,107
kaylio64,2023-01-31T16:44:27.5740000+00:00,47
samandunintellectual,2023-01-31T20:54:59.7030000+00:00,106
steeljester,2023-01-31T21:35:01.6120000+00:00,0
steeljester,2023-01-31T21:35:03.3590000+00:00,640
steeljester,2023-01-31T21:35:09.8760000+00:00,0
kaylio64,2023-01-31T21:41:49.1970000+00:00,136
chrome_dollar,2023-02-01T08:41:58.6250000+00:00,67
anumess,2023-02-01T14:10:46.7050000+00:00,114
kaylio64,2023-02-01T16:12:58.1500000+00:00,260
zerstorenhv,2023-02-01T16:52:35.5020000+00:00,55
kaylio64,2023-02-01T21:15:58.3610000+00:00,96
zerstorenhv,2023-02-02T02:44:02.8670000+00:00,99
samandunintellectual,2023-02-02T07:55:13.2550000+00:00,101
maddisonbaek,2023-02-02T08:02:10.0590000+00:00,160
maddisonbaek,2023-02-02T14:41:32.2590000+00:00,143
jelly386,2023-02-02T15:31:25.8540000+00:00,100
maddisonbaek,2023-02-02T15:37:11.1230000+00:00,175
maddisonbaek,2023-02-02T18:25:20.6420000+00:00,37
maddisonbaek,2023-02-02T18:28:43.7930000+00:00,93
steeljester,2023-02-02T22:41:36.1260000+00:00,135
samandunintellectual,2023-02-02T23:13:44.2340000+00:00,124
nodja,2023-02-02T23:42:19.0720000+00:00,71
anumess,2023-02-03T05:43:35.8590000+00:00,39
gote27,2023-02-03T05:55:16.8390000+00:00,211
maddisonbaek,2023-02-03T07:37:42.1040000+00:00,107
maddisonbaek,2023-02-03T08:33:04.5820000+00:00,0
maddisonbaek,2023-02-03T08:41:15.8070000+00:00,173
draana,2023-02-03T18:15:16.7890000+00:00,159
chrome_dollar,2023-02-03T20:58:13.5030000+00:00,225
samandunintellectual,2023-02-03T22:41:28.0220000+00:00,53
maddisonbaek,2023-02-04T16:21:13.4820000+00:00,215
maddisonbaek,2023-02-04T16:21:26.7240000+00:00,0
maddisonbaek,2023-02-04T16:32:51.6350000+00:00,66
chrome_dollar,2023-02-04T18:14:44.4840000+00:00,63
maddisonbaek,2023-02-04T19:53:18.6230000+00:00,136
kaylio64,2023-02-04T19:55:07.6480000+00:00,17
kaylio64,2023-02-06T12:31:59.3070000+00:00,97
kaylio64,2023-02-06T12:48:49.5750000+00:00,113
maddisonbaek,2023-02-07T05:38:36.0530000+00:00,72
falzar25,2023-02-07T16:20:13.9570000+00:00,14
nodja,2023-02-08T05:37:00.5360000+00:00,62
nodja,2023-02-08T05:37:38.0600000+00:00,10
nodja,2023-02-08T05:39:27.4970000+00:00,14
nodja,2023-02-08T05:40:08.7760000+00:00,41
jelly386,2023-02-08T09:26:25.8490000+00:00,28
nodja,2023-02-08T11:08:41.0630000+00:00,31
kaylio64,2023-02-08T17:43:48.9840000+00:00,2
nodja,2023-02-08T17:59:00.6480000+00:00,80
zerstorenhv,2023-02-09T05:00:28.7020000+00:00,72
chrome_dollar,2023-02-09T22:59:33.2240000+00:00,50
chrome_dollar,2023-02-09T22:59:48.4040000+00:00,12
chrome_dollar,2023-02-09T23:00:08.4030000+00:00,0
samandunintellectual,2023-02-09T23:15:31.6380000+00:00,87
kaylio64,2023-02-10T17:17:11.3040000+00:00,84
zerstorenhv,2023-02-10T17:17:54.0720000+00:00,54
franzkafkaffee,2023-02-10T17:49:35.6230000+00:00,47
freesimples,2023-02-11T00:10:00.6230000+00:00,50
freesimples,2023-02-11T00:10:30.5980000+00:00,156
samandunintellectual,2023-02-11T19:36:03.4560000+00:00,24
franzkafkaffee,2023-02-12T03:25:51.6320000+00:00,51
franzkafkaffee,2023-02-12T03:26:10.7420000+00:00,0
kaylio64,2023-02-12T13:57:46.3150000+00:00,141
zerstorenhv,2023-02-14T03:59:28.5410000+00:00,33
jelly386,2023-02-14T09:56:43.7290000+00:00,95
franzkafkaffee,2023-02-14T11:19:51.9930000+00:00,60
kaylio64,2023-02-14T15:17:31.8000000+00:00,30
zerstorenhv,2023-02-14T15:28:28.3450000+00:00,107
samandunintellectual,2023-02-14T23:57:28.3940000+00:00,54
jeremiah2263,2023-02-15T14:49:35.4160000+00:00,0
